tree,asite,site,ROW,COL,REP,SET,mum,dad,selection_type,rot,pith_year,pith_age,clb15,ht15,dbh15,heartwood,sapwood,sapwood_heartwood_ratio,cath,cbth,csab,cmyr,clim,cmono,cathprop,csabprop,fibre,cell,lignin,fath,fbth,fsab,fmyr,flim,fmono,fathprop,fsabprop,capi,cthu,fapi,fthu,clb15,plicatic_acid,gamma_thujaplicin,beta_thujaplicin,beta_thujaplicinol,thujic_acid,methyl_thujate,alpha_thujaplicin,plicatic_acid_PAR_CW,gamma_thujaplicin_PAR_CW,beta_thujaplicin_PAR_CW,beta_thujaplicinol_PAR_CW,thujic_acid_PAR_CW,methyl_thujate_PAR_CW,alpha_thujaplicin_PAR_CW,A,B,C,D,E,F,G,H,I,nezukone,thujaplicatin_methyl_ether,beta_dolabrin,thujaplicins,thujaplicins_PAR_CW,lignans_PAR_CW,Fhat3,HT_BLUP
10389,EAST,1,2,63,30,4,10,158,VOL,0,2000,17,2,650,92,36.476,18.797,0.515325145,33397,8274,3663.7,2773.7,727.6,56022,0.596140802,0.065397522,55.58,22.84,32.51,14237,4567,4054,836,287,27309,0.521329964,0.148449229,1640,404.6,672.7741,165.81547,2,57.2,137.9,678.8,28.5,2638,0,125.7,0.14,6.4,20.95,0.29,11.89,0,4.64,1.29,1.04,0.67,4.05,0.78,7.9,2.44,0,6.38,10.08,3.21,0.31,970.9,32.59,13.13931439,0.356736,-4.236427376
10390,EAST,1,2,67,30,5,334,404,VOL,0,2002,15,2,580,96,34.758,17.439,0.501726221,24955,6412,2620,2467.8,734.9,49095,0.508300234,0.053365923,55.68,15.74,39.7,22759,5291,5893,1450,437,42323,0.537745434,0.139238712,1704,402.5,1092.89501,243.54076,2,0,104.2,43.9,44.5,2970.7,0,189.4,0,6.12,1.77,0.44,13.37,0,6.36,1.12,0.94,1.36,2.38,0.65,2.22,4.55,0,9.65,6.15,4.51,0.42,382,15.11,5.5,0.130406,-31.85986885
10391,EAST,1,4,67,30,5,173,191,VOL,0,2001,16,2,710,124,44.881,19.465,0.433702458,23102,6364,1369.4,1806.5,519.3,39646,0.582706957,0.034540685,48.42,12.71,35.45,28256,5468,5908,2018,539,49834,0.567002448,0.118553598,1268,229.3,1378.61815,311.52704,2,176.7,218,316.4,44.1,3371.4,22.1,327.6,0.58,9.75,10.11,0.46,15.19,0.1,12.64,1.96,1.99,1.75,10.87,1.03,12.27,2.39,0,8.8,10.31,3.84,0.14,906.1,33.1,25.78135413,0.219138,17.15890126
10392,EAST,1,5,66,27,1,2,87,VOL,0,2002,15,2,700,99,38.05859211,19.856,0.521721874,20284,7487,3147,2105.6,616.2,41873,0.484417166,0.075155828,58,16.92,40.84,17470,5756,4837,1091,372,33487,0.521694986,0.144444113,1367,352,815.54795,210.31963,2,0,131.5,31.1,17.5,1363.3,9.1,223.3,0,5.54,1.17,0.18,6.14,0.04,7.87,0.58,1.08,1.27,2.67,0.68,6.9,2.18,0.04,4.38,7.73,2.15,0.1,403.4,14.86,10.7,0.0570633,-0.749313392
10393,EAST,1,6,66,27,1,784,87,VOL,0,2000,17,2,750,127,48.368,14.636,0.302596758,24983,7543,3057.7,2641.2,709.3,50132,0.498344371,0.060992979,55.98,14.73,40.99,12103,5082,4165,843,283,25932,0.466720654,0.160612371,1705,437.2,572.87921,159.64356,2,159.3,629.6,255,91.2,5338.6,39.1,435.7,0.56,23.79,8.03,1.13,25.06,0.17,16.68,2.2,3.12,2.94,5.52,0.93,9.45,2.85,0,9.35,24.22,3.54,0.41,1411.5,50.04,18.66012621,0.173704,10.33804833
10394,EAST,1,7,65,27,1,243,444,VOL,0,2001,16,2,680,97,43.701,19.84,0.453994188,29866,6767,4051.1,3152.9,875.9,60662,0.492334575,0.066781511,56.71,14.94,41.38,28350,4934,9649,2451,637,53645,0.528474229,0.179867648,2283,522.3,1598.93421,439.39145,2,0,376.6,144.2,95.9,3300.6,22.8,469.6,0,14.82,4.72,1.18,14.89,0.1,15.65,2.23,3.24,4.36,14.32,1.36,12.74,4.39,0.12,10.04,18.19,5.31,0.48,1086.3,36.85,30.2,0.154852,-6.162871421
10395,EAST,1,7,68,27,1,336,430,HTWD,0,2001,16,2,640,81,28.347,20.372,0.718665114,19997,4833,2015.5,2032.8,507.8,37734,0.529946467,0.053413367,57.74,19.74,37.68,17300,6178,4624,1081,389,33512,0.516232991,0.137980425,1179,314.4,731.92302,192.18566,2,0,457.6,49.5,48.3,3655.1,0,209.6,0,18.08,1.94,0.54,16.48,0,6.8,2.84,1.56,1.5,8.29,1.2,17.85,4.59,0,9.54,18.34,3.53,0.38,765,27.74,27.8,0.0469737,18.30353209
10396,EAST,1,8,67,27,1,344,329,VOL,0,2002,15,2,690,89,46.31864015,9.185,0.198300295,13219,3941,1697.7,972.8,301.9,22849,0.578537354,0.074300845,54.48,20.35,33.89,26003,5604,6742,2070,549,48042,0.541255568,0.14033554,583,150.6,1332.93561,333.06151,2,0,158,310.8,57.3,1125.6,0,66.7,0,7.86,10.01,0.62,5.03,0,2.4,1.48,2.96,1.78,5.17,1.02,9.42,2.35,0.16,3.73,3.72,0.78,0.37,592.8,21.26,17.6,0.0868501,-14.55204539
10397,EAST,1,9,65,27,7,221,87,VOL,0,2000,17,2,680,88,30.523,19.21,0.629361465,16670,2322,2282.4,1841.5,409.6,32163,0.518297423,0.07096353,62.18,22.95,38.92,15525,5191,6288,1235,362,32493,0.477795217,0.193518604,1154,316.8,817.53397,242.48889,2,0,547.4,355.1,79.8,5282.3,0,779.3,0,21.39,11.21,0.95,23.84,0,25.98,2.14,2.77,3.1,6.27,1.22,13.1,4.03,0,8.08,21.19,3.14,0,1761.6,59.53,22.2,0.177098,-3.269221259
10398,EAST,1,9,67,27,7,173,329,VOL,0,2002,15,3,670,93,36.812,27.374,0.743616212,33818,7857,2239.5,2244.9,687.4,53565,0.631345095,0.041809017,56.76,18.33,37.89,18273,5311,5812,727,348,34885,0.523806794,0.166604558,1635,320.1,794.68033,187.4877,3,0,376.4,723,43,2002.3,0,327.1,0,14.68,22.19,0.5,9.02,0,11.55,1.74,1.14,1.44,3.26,0.75,6.1,0.86,0.05,1.52,5.95,0.64,0.47,1469.5,49.39,10.5,0.0415909,-44.46766473
10399,EAST,1,9,68,27,7,204,329,VOL,0,2002,15,2,650,73,28.61051408,13.43,0.469407853,25429,3889,2160.5,2377.1,616,42921,0.592460567,0.050336665,56.08,16.7,38.96,11956,3167,1120,83,117,19309,0.619193122,0.05800404,1606,337.9,222.01694,46.40685,2,107.7,282,841,65.8,2335.1,0,277.2,0.32,11.82,25.92,0.76,10.51,0,10.46,1.43,1.47,1.1,2.89,1.2,11.83,4.03,0,10.26,11.43,4.5,0.55,1466,49.51,16.52443005,0.0501411,-25.60855154
10400,EAST,1,13,66,21,7,784,402,VOL,0,2001,16,2,750,123,51.35,22.032,0.429055501,21846,7006,2348.2,2184.8,569.6,43680,0.500137363,0.053759158,52.69,19.59,32.71,16227,3637,6929,1332,385,32697,0.496284063,0.211915466,1340,346.9,888.30866,246.66606,2,294.3,171.3,90.2,25.8,2684.2,24.4,164.9,1.07,7.65,3.14,0.25,12.1,0.11,7.04,1.88,1.62,1.05,3.21,0.55,4.35,4.93,0,16.59,12.62,8.1,0.32,452.2,18.4,10.16811839,0.180028,29.99684512
10401,EAST,1,13,68,21,7,531,20,VOL,0,2000,17,2,570,81,31.831,19.339,0.607552386,34616,7258,2626.2,3627.6,858.2,61838,0.559785245,0.042469032,53.63,22.13,30.99,21880,3649,4415,1355,407,37061,0.590378025,0.119127924,2206,530.3,988.91818,240.62765,2,0,446.7,263.4,104.3,3839.7,14.4,503.3,0,17.16,8.27,1.3,17.33,0.06,18.81,1.33,1.35,1.52,4.66,0.6,4.54,2.14,0,6.6,8.31,2.69,0.3,1317.7,45.84,10.5,0.177837,-13.40672408
10402,EAST,1,14,66,21,7,222,158,VOL,0,2000,17,2,730,106,54.789,10.535,0.192283123,27400,6167,3028.7,2753.6,697.4,49436,0.554251962,0.06126507,57.38,20.07,36.79,33040,5391,9968,2999,735,60977,0.541843646,0.163471473,1508,394.5,1930.26558,505.94312,2,757.2,732.7,466,91.7,4101.7,0,855.2,2.88,27.94,14.53,1.11,18.5,0,29.27,2.41,13.03,11.54,25.81,2.14,14.45,7.84,0.2,14.85,47.15,3.5,0.47,2145.6,73.32,56.18416309,0.220213,34.65054002
10403,EAST,1,14,67,21,7,430,181,VOL,0,2000,17,2,750,111,52.471,5.158,0.098301919,50401,8361,3892.3,4135.3,987,76926,0.655188103,0.050597977,56.88,18.35,38.14,34286,6070,8075,2724,714,60628,0.565514284,0.133189285,2153,449,1748.74286,443.33684,2,0,189.8,20,13,287,19.5,10,0,7.98,0.84,0.1,1.27,0.09,0.35,0,4.65,0.74,6.1,0.9,6.44,0.75,0.22,2.69,10.08,2.07,0.19,232.8,9.46,17.1,0.195077,3.146450063
10404,EAST,1,14,68,21,7,2,87,VOL,0,2001,16,2,570,62,20.622,16.081,0.779798274,22287,5745,2249.6,1928.6,521.4,39951,0.557858377,0.056308978,55.79,21.11,34.5,29959,6849,10652,2624,707,59697,0.501851014,0.178434427,1152,311.4,1759.30688,488.95142,2,0,238.3,87.7,42.8,2842.4,0,307.2,0,10.34,3.15,0.46,12.8,0,11.33,1.36,2.08,2.73,6.71,1.07,8.73,3.36,0.08,5.64,8.03,3.13,0.18,676,25.46,17.5,0.505834,-18.48649494
10405,EAST,1,16,66,21,7,779,430,VOL,0,2001,16,2,910,160,68.50880247,22.284,0.32527207,34688,8721,2716.1,2219.6,643.1,54438,0.637201955,0.049893457,56.89,17.7,39.05,23279,6762,5925,1023,430,42987,0.541535813,0.137832368,1265,261.4,1052.69383,227.07346,2,0,742.3,220.4,39.4,4304.3,14.5,277.5,0,28.32,7.11,0.42,19.42,0.06,9.22,0.93,4.08,1.41,2.49,0.45,10.85,3.98,0,10.96,39.77,3.65,0.32,1279.6,45.39,17.4,0.210066,49.12909485
10406,EAST,1,17,67,21,1,95,368,VOL,0,NA,NA,2,720,106,NA,NA,NA,24372,6848,2402.1,1433.3,468.8,40830,0.596914034,0.058831741,52.47,20.27,31.98,14266,5420,4610,782,311,29451,0.484397813,0.156531187,967,225.1,674.35662,164.89485,2,31.6,612,198.9,40,3656.1,12,392.5,0.05,23.37,6.39,0.45,16.49,0.05,14.07,1.07,1.47,1.17,3.69,0.63,10.25,4.46,0.06,9.12,19.74,2.3,0.29,1243.4,44.57,15.54564972,0.13739,12.83200579
10407,EAST,1,18,67,21,1,10,421,VOL,0,2001,16,2,720,104,45.151,10.832,0.239906093,16855,4271,2424.4,1557.5,452.5,32490,0.518775008,0.074619883,56.35,14.83,41.07,17290,4400,5435,863,338,32752,0.527906693,0.165944064,1025,264.9,823.74364,186.09416,2,0,272,26.7,34.8,3033.1,11.4,262.6,0,11.31,1.01,0.37,13.67,0.05,8.26,1.85,1.19,0.94,4.55,0.69,10.44,2.78,0,7.74,19.1,2.73,0.4,596.1,21.35,16.1,0.747247,-4.617702279
10408,EAST,1,22,65,15,5,2,158,VOL,0,2000,17,2,790,140,62.44961905,20.877,0.334301479,26406,6915,3528.5,3388.4,847.5,56227,0.469632027,0.062754549,56.78,18.46,37.9,36918,6202,8826,3235,791,65922,0.560025485,0.133885501,2037,531.1,2064.28814,509.45424,2,0,211.1,69.3,37.3,3295.8,0,230.4,0,9.03,2.5,0.4,14.86,0,8.53,1.43,1.48,0.96,4.65,0.76,15.05,2.75,0,6.66,14.06,2.56,0.32,548.1,20.78,21.3,0.0198464,20.42780662
10409,EAST,1,25,65,15,4,22,421,HTWD,0,2000,17,2,920,127,63.049,29.136,0.462116766,28666,9399,2976.8,2067,663.2,50880,0.563404088,0.058506289,54.44,17.9,36.1,22303,6806,5692,1609,473,42032,0.530619528,0.135420632,1228,343.7,1057.11504,278.77699,2,0,380.4,88.7,26.1,1689.8,13,390,0,14.92,3.03,0.27,7.61,0.06,13.83,1.49,1.36,0.68,1.17,0.23,10.56,0.92,0,4.98,13.38,3.15,0.22,885.2,32.27,13.2,0.179808,18.0190039
10410,EAST,1,26,65,15,4,95,430,VOL,0,2001,16,2,980,156,65.14538418,28.356,0.435272588,31901,10140,3287.8,2396.7,664.4,56916,0.560492656,0.05776583,57.68,17.62,39.84,18796,6493,7053,978,405,38596,0.486993471,0.182739144,1449,359.8,966.36089,229.03218,2,417.2,1001.4,0,45.2,1712.2,23.1,74.6,1.55,37.65,0,0.5,7.7,0.1,2.96,1.3,14.12,3.27,13.23,2.56,31.77,0.79,0.75,5.32,83.35,2.62,0.39,1121.2,41.5,60.64592093,0.0334746,56.883756
10411,EAST,1,26,68,15,4,1,164,VOL,0,2000,17,2,800,124,67.6045,17.5515,0.259620292,37188,14522,2949.9,3422.8,840.6,66130,0.562346892,0.044607591,53.82,17.79,35.93,16137,6736,3398,1009,343,31141,0.518191452,0.109116599,1759,400.1,764.6547,172.28815,2,0,130.4,54.7,34.3,2095.7,15.5,214.3,0,6.13,2.06,0.36,9.44,0.07,9.36,1.68,0.93,0.51,2.15,0.36,6.94,3.17,0,10.27,15.97,4.39,0.34,433.7,18.25,10,0.0886433,-1.294295584
10412,EAST,1,28,65,15,4,94,87,VOL,0,2001,16,2,780,98,34.83,17.495,0.502296871,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,15295,4116,916,85,116,23255,0.65770802,0.039389379,NA,NA,209.68809,31.30614,2,0,230.9,104.1,29.9,2253.4,0,241.6,0,9.94,3.6,0.29,10.15,0,8.45,1.35,1.22,0.85,4.76,1.61,12.38,3.33,0,9.07,9.38,3.8,0.36,606.5,22.64,18.4,0.0855823,20.21615115
10413,EAST,1,28,68,15,4,243,430,VOL,0,2001,16,2,900,141,78.59619215,8.227,0.104674282,34512,7172,3166.8,2452.3,694.9,56052,0.61571398,0.056497538,57.27,22.47,34.76,28828,5451,8499,2566,682,54893,0.525167143,0.154828485,1248,331.5,1600.62257,409.2607,2,0,545.3,311.4,114.5,3119.2,10.5,277.1,0,21,9.8,1.42,14.07,0.05,10.59,1.4,3.6,3.15,11.65,1.02,14.82,2.15,0.08,6.11,16.55,3.02,0.13,1248.3,42.94,30,0.183239,35.67906085
10414,EAST,1,29,67,9,4,95,421,VOL,0,2001,16,2,900,147,60.672,21.888,0.360759494,37208,9245,3503.8,2727,698.6,60269,0.617365478,0.058136023,53.76,17.59,36.31,18576,7903,3613,826,827,36292,0.511848341,0.099553621,1579,357.3,701.30945,162.74627,2,63.5,544.2,72.7,52.4,2051.9,0,408.7,0.18,20.8,2.54,0.62,9.25,0,13.42,1.31,1.67,0.66,2.86,0.66,9.02,2.38,0,7.33,26.42,3.52,0.39,1078,37.77,13.77813977,0.0230523,26.36243944
10415,EAST,1,30,65,9,4,221,426,VOL,0,2001,16,2,770,107,43.119,14.483,0.335884413,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,18063,5404,3329,197,301,31548,0.572556105,0.105521745,NA,NA,495.57717,74.68767,2,0,431.4,141.6,98.8,1962.7,15.9,319,0,16.43,4.54,1.24,8.85,0.07,11.16,1.68,4.42,3.73,13.56,0.74,13.87,3.75,0.32,14.16,26.21,9.57,0.16,990.8,33.53,31.9,0.186481,-15.88772313
10416,EAST,1,30,67,9,4,221,87,VOL,0,2001,16,2,870,134,70.23209459,20.39,0.290323108,31352,10469,3029.8,2393.7,733.3,56243,0.557438259,0.053869815,56.45,19.82,36.47,13817,4974,5903,877,329,30123,0.458686054,0.195963217,1526,365.9,785.40458,198.13042,2,0,715.1,135,108.9,4202.6,29.4,670.4,0,27.09,4.46,1.35,18.96,0.13,23.05,1.2,3.75,3.59,8.7,1.4,12.08,4.48,0.16,11.54,33.61,3.44,0.28,1629.4,56.23,24.5,0.193624,8.180489929
10417,EAST,1,30,68,9,4,779,158,VOL,0,2001,16,2,830,102,40.60411628,16.414,0.404244729,31705,8981,2673.6,2624.4,723.3,56188,0.564266391,0.047583114,53.41,17.84,35.73,16105,4037,2306,254,226,26586,0.605769954,0.086737381,1562,375.5,445.37927,73.19024,2,342.8,719.4,708.1,104.9,3477.1,14.1,585.8,1.26,27.34,21.83,1.29,15.68,0.06,20.15,2.06,2.9,2.88,5.23,1.45,13.86,8.73,0,20.24,28.35,4.25,0.27,2118.2,70.88,23.26231302,0.114113,15.99228602
10418,EAST,1,31,67,9,4,531,20,VOL,0,2001,16,2,860,132,75.898,23.91,0.315028064,26836,9202,1677.1,1488.2,536.2,47361,0.566626549,0.035410992,56.89,17.72,38.85,23126,5419,2345,879,361,36846,0.627639364,0.063643272,1144,208.1,922.9267,136.06963,2,200.5,292.8,122.6,55.1,3279.6,15,338.4,0.69,12.21,4.18,0.62,14.78,0.07,15.05,1.75,1.87,0.74,2.55,0.72,12.35,5,0,20.09,24.37,5.52,0.39,808.9,32.45,17.58875842,0.206695,11.39481835
10419,EAST,1,33,65,9,5,784,158,VOL,0,2000,17,2,770,87,43.658,7.35,0.168354024,35394,8869,4495,3522.3,1060.5,67355,0.525484374,0.066735951,52.9,19.78,32.68,26551,11771,4479,1132,479,49318,0.538363275,0.090818768,2430,522.7,955.41967,237.21967,2,2990.3,1376.4,629.4,123.9,504,0,36,11.62,51.81,19.67,1.49,2.22,0,1.29,0,34.89,3.08,38.84,5.13,36.6,6.9,1.82,20.2,87.59,12.95,0.59,2165.7,74.85,121.9206616,0.0144365,19.19133408
10420,EAST,1,33,66,9,5,430,181,VOL,0,NA,NA,2,830,113,NA,NA,NA,19441,6473,3381.9,1975.5,563.8,38501,0.504947923,0.087839277,58.14,20.42,37.52,11474,3127,3049,563,210,21010,0.546120895,0.145121371,1196,283.7,507.84663,117.96346,2,387.7,304.2,150.1,84.8,4945.1,33,624.4,1.46,11.98,4.83,1.05,23.89,0.14,21.34,2.32,6.45,5.49,25.18,1.58,19.99,3.37,0.13,11.7,28.16,2.88,0.45,1163.5,39.65,53.06320899,0.593102,18.62533463
10421,EAST,1,34,65,9,5,2,87,VOL,0,2001,16,2,800,97,32.891,17.752,0.539722112,24845,8906,4114.1,2355.1,709,50798,0.489094059,0.080989409,57.31,18.91,38.2,11672,3262,2177,379,172,20704,0.563755796,0.105148764,1640,403.8,341.33585,75.01887,2,0,460.4,64.8,51.4,2985.9,24.9,427,0,17.82,2.31,0.6,13.47,0.11,13.94,2.21,2.55,2.3,2.26,0.8,13.26,5.01,0.11,13.83,20.91,7.56,0.52,1003.6,35.19,18.1,0.0515318,1.691749702
10422,EAST,1,35,66,9,5,344,20,VOL,0,2001,16,2,770,92,43.555,17.547,0.402869935,24914,4780,4264.7,2771.3,594.2,47126,0.528667827,0.090495692,53.34,16.51,36.46,19920,4973,4347,630,298,34091,0.584318442,0.12751166,1636,419.1,808.34769,162.91282,2,0,211.7,151,17.9,2206.2,0,651,0,8.46,4.8,0.18,9.95,0,22.94,1.7,2.34,1.6,1.89,0.71,12.02,4.93,0.11,7.26,28.55,1.31,0.29,1031.6,36.67,16.2,0.0713815,15.44339859
10423,EAST,1,35,68,9,5,94,191,VOL,0,2001,16,3,970,137,69.4635,26.6895,0.384223369,41218,4249,2937.9,2689.8,634.8,57341,0.718822483,0.051235591,56.48,17.19,39.09,22016,5262,4058,1035,373,37343,0.589561631,0.108668291,1336,295.9,955.94741,180.73578,3,0,264.7,58.2,59.7,2775.1,34.4,452.9,0,10.9,2.14,0.7,12.51,0.15,14.48,1.45,3.68,5.37,27.18,1.93,18.36,3.69,0,11.49,25.84,6.44,0.13,835.5,28.35,49.3,0.248039,73.19985294
10424,EAST,1,36,65,9,5,1,430,VOL,0,2002,15,2,790,108,36.562,25.391,0.694464198,21472,6012,2274.4,2176.3,604.4,40312,0.532645366,0.056419925,54.11,18.11,35.7,16584,4953,4002,998,314,30471,0.544255193,0.131337994,1344,337.4,796.45918,187.76276,2,286.3,1976.1,226.3,317.5,8593.7,17.3,730.7,1.08,58.3,7.06,4.12,30.16,0.08,20.37,3.17,11.91,4.45,12.89,1.44,19.78,13.44,2.82,20.93,50.61,20.3,1.88,3250.6,91.73,45.68067672,0.184729,25.09680648
10425,EAST,1,36,66,9,5,58,20,VOL,0,2001,16,2,780,93,29.034,19.89,0.685058896,23189,6292,2706.1,2483.4,614.4,44922,0.516205868,0.060239972,54.81,21.08,33.37,10177,4519,3377,415,221,21702,0.468942955,0.155607778,1387,374.2,452.62857,102.81988,2,0,118.1,114.7,19.7,2890.7,8.7,210.9,0,5.62,3.85,0.18,13.03,0.04,6.87,2.17,0.81,0.81,2.43,0.82,12.24,2.01,0,4.03,5.62,1.82,0.34,463.4,16.86,15.4,0.33051,-2.063949705
10426,EAST,1,36,70,9,2,235,241,HTWD,0,2001,16,2,670,110,47.62,14.391,0.302204956,29249,6090,2443.1,3228.6,744.6,54358,0.538080871,0.044944626,58.35,19.56,38.25,17441,4853,5180,1349,389,33201,0.525315503,0.156019397,1866,441,953.67857,235.88571,2,0,365.7,118.9,36.9,4246.7,18.8,444,0,14.66,4.02,0.39,19.16,0.08,14.17,1.26,3.22,2.41,11.49,1.12,14.59,5.66,0,15.59,25.38,7.19,0.6,965.5,33.84,29.3,0.146882,-53.59909184
10427,EAST,1,29,72,9,6,301,158,HTWD,0,2000,17,2,840,126,69.194,20.8,0.300604099,30948,9888,2100.4,2227,733,57504,0.538188648,0.036526155,53.87,17,36.97,30317,5506,6602,2269,642,53162,0.570275761,0.124186449,1630,323.4,1517.36134,349.98319,2,123.7,315.4,64.1,57.4,3337.4,15.4,246.7,0.42,12.47,2.25,0.69,15.06,0.07,9.02,2.19,1.79,1.15,6.72,1.33,6.36,5.81,0,19.4,21.1,5.94,0.56,683.6,24.99,15.32043903,0.187915,-25.30061635
10428,EAST,1,26,69,14,2,95,329,VOL,0,2000,17,2,840,112,54.725,17.251,0.315230699,28715,10402,2889.7,1498.6,967.3,51033,0.562675132,0.056624145,59.67,13.02,46.42,24834,6663,8443,2005,607,49004,0.506774957,0.172292058,1109,253.3,1387.79438,360.71165,2,244.2,624.6,128.6,113.4,2506.5,20.7,373.2,0.9,23.45,4.16,1.43,11.31,0.09,14.1,2.03,3.33,3.31,11.23,1.01,17.44,2.02,0.06,5.32,22.21,2.32,0.21,1239.8,43.35,32.80308296,0.204768,19.33252141
10429,EAST,1,26,72,14,2,221,87,VOL,0,1999,18,2,840,99,42.914,17.788,0.414503425,28340,8360,2843.3,2233.3,698.3,50137,0.565251212,0.056710613,57.87,18.17,39.52,21128,4407,6178,1450,425,39609,0.533414123,0.155974652,1410,336.4,1019.29534,249.40933,2,94.6,445.9,207,52.5,4135.1,22.4,1476.7,0.32,16.98,6.52,0.63,18.67,0.1,43.33,1.75,2.82,2.54,6.18,1.13,6.58,6.22,0,14.92,37.28,4.42,0.47,2182.1,67.93,15.91719199,0.204025,10.35866724
10430,EAST,1,25,72,14,2,204,430,VOL,0,2000,17,2,720,93,46.065,15.707,0.34097471,26569,9013,2735,2019,664.2,48134,0.551979889,0.056820543,56.36,17.48,38.77,24850,4969,8794,2225,580,48771,0.509524102,0.180312071,1342,344.5,1369.54335,378.44549,2,0,109.2,133.2,33.3,1660.1,17.7,397.7,0,5.04,4.34,0.37,7.48,0.08,13,1.37,0.54,0.69,1.79,0.82,6.04,6.31,0,15.15,9.09,5.25,0.47,673.4,23.22,8.3,0.179264,32.67669536
10431,EAST,1,22,69,14,7,531,20,VOL,0,2000,17,2,770,107,35.56,19.882,0.559111361,44023,14091,3430.4,2743.6,879.2,75036,0.586691721,0.045716723,53.33,21.22,31.75,12422,5814,723,82,409,22907,0.542279653,0.031562405,1798,402.2,149.8549,27.22745,2,0,291.6,99.7,57.3,2927.4,0,200,0,12.44,3.56,0.64,13.18,0,7.29,1.54,1.55,1.39,7.59,0.77,7.11,1.84,0,5.33,8.02,3.37,0.24,648.6,24.17,16.3,0.243089,7.523102042
10432,EAST,1,22,70,14,7,784,421,VOL,0,2000,17,2,740,92,37.249,15.735,0.422427448,15513,3634,2975.7,1807.8,468.1,34965,0.443672244,0.085105105,55.35,16.97,37.74,14804,3604,7157,1423,408,32051,0.461888865,0.223300365,1015,316.7,899.00604,275.05385,2,0,494.8,296.2,37.6,4577.8,0,329.7,0,19.37,9.4,0.4,20.66,0,11.77,1.43,1.84,0.78,4.46,0.94,9.52,3.72,0,7.64,20.02,2.42,0.28,1158.3,41.22,15.8,0.258848,11.85726914
10433,EAST,1,21,69,14,7,336,87,HTWD,0,2000,17,2,770,131,59.0716875,27.24,0.461134617,24580,11767,2941.4,1586.2,601.8,46850,0.524653148,0.062783351,58.75,20.14,38.51,15802,2017,5238,1035,298,29674,0.532520051,0.176518164,987,253.4,796.29469,196.19875,2,74.2,307,113.7,19.9,3091.9,0,437,0.21,12.36,3.81,0.18,13.94,0,16.64,1.71,1.02,1.06,1.11,0.44,8.58,4.35,0,10.93,17.03,4.2,0.5,877.6,33.49,10.91375778,0.285811,0.433241938
10434,EAST,1,20,72,21,8,22,164,HTWD,0,2002,15,2,930,115,54.72351119,21.458,0.392116652,30960,10744,1763.9,1745.5,654.2,57576,0.537724052,0.030636029,56,13.26,42.18,28623,5100,5989,1402,511,47324,0.60483053,0.126553123,1217,232.3,1325.25391,261.65609,2,0,203,166.5,31.4,2023.3,22.5,156.3,0,8.48,5.37,0.34,9.12,0.1,5.57,1.02,1.38,0.66,2.57,0.73,8.85,1.98,0.1,5.8,10.67,2.71,0.33,557.2,20.09,12.8,0.464486,18.83720424
10435,EAST,1,19,70,21,8,243,404,VOL,0,2000,17,2,770,105,55.267,21.969,0.39750665,42613,15483,3462,3206.4,911.1,74162,0.574593458,0.046681589,55.55,18.3,36.91,22570,3832,4214,1199,373,37573,0.600697309,0.112155005,1883,422,999.13333,211.63333,2,0,407.7,298.2,64.9,4227.8,0,440.8,0,16.36,9.49,0.75,19.07,0,16.49,1.23,6.3,7.43,18.54,1.69,30.87,4.97,0.09,7.17,30.84,3.82,0.69,1211.6,43.78,55.7,0.549228,-0.853146123
10436,EAST,1,17,72,21,8,322,266,HTWD,0,2001,16,2,680,122,52.375,18.136,0.346272076,48605,9871,4212.8,3423.3,917,75317,0.645339034,0.055934251,54.58,21.67,32.95,25903,3560,7543,1773,482,46341,0.558965063,0.162771628,2049,433.9,1327.81091,323.24727,2,141.1,302.4,214.7,30.4,3777.8,14.3,214.7,0.48,12.11,6.84,0.33,17.05,0.06,6.78,2.26,1.16,1.35,0.95,0.48,3.09,1.22,0.13,4.18,6.6,2.33,0.28,762.2,26.34,5.681978859,0.207953,-15.88098223
10437,EAST,1,16,71,21,6,336,430,HTWD,0,2000,17,2,880,123,49.573,23.147,0.466927561,22515,5664,3446.4,1749.6,472.8,39529,0.569581826,0.087186622,56.92,22.3,34.68,24607,3619,8592,2046,500,46823,0.525532324,0.183499562,956,280.3,1340.94322,379.13919,2,0,584.4,193.1,90.9,4333.5,18.9,373.4,0,22.36,6.21,1.11,19.56,0.08,13.95,2.64,2.89,1.8,8.27,1.19,8.66,3.69,0,11.13,18.11,2.21,0.4,1241.8,44.03,19.9,0.196191,40.78594095
10438,EAST,1,13,70,21,6,527,426,VOL,0,2001,16,2,730,138,51.516,17.962,0.348668375,12430,3169,1019.6,873.6,242.8,21937,0.566622601,0.046478552,56.23,13.92,41.73,24160,5677,5535,1502,445,42982,0.562095761,0.128774836,476,112.3,1203.24422,265.64824,2,0,79.2,25.8,39.2,1402.1,28.3,65,0,4.36,1,0.42,6.3,0.12,2.1,0.99,0.54,0.41,2.73,0.65,5.88,1.47,0,7.07,5.67,3.51,0.25,209.2,8.13,9.1,0.530643,-5.150692262
